SourceFamily,CaseFolder,timestamp_utc,host,solver_group,language,parallel_model,kernel_style,case_id,N,Re,scheme,pressure,steps,poisson_iters,mpi_ranks,threads_per_rank,total_cores,repeat,runtime_s,final_omega_change,final_psi_change,final_ru,final_rv,final_rc_mass,final_rc_div,max_velocity,source_summary,status,log_file,Runtime_s,PressureSolver_std,Language_std,Implementation_std,ParallelModel_std,N_std,Re_std,Scheme_std,CaseIndex
openmp,openmp_case_1,2026-07-02T13:59:14+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,2,2,2,1.6733779386,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.6733779386,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:17+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,4,4,2,1.873169139,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.873169139,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:21+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,8,8,2,3.2885273211,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,3.2885273211,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:29+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,16,16,2,6.6694084406,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,6.6694084406,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:31+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,1,1,2,0.9018642493000001,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.9018642493000001,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:34+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,2,2,2,1.3779761977,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.3779761977,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:37+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,4,4,2,1.8424041681,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.8424041681,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:41+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,8,8,2,3.1495531760000004,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,3.1495531760000004,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:49+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,16,16,2,7.2885382585,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,7.2885382585,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:51+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,1,1,2,0.6753695719,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.6753695719,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:52+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,2,2,2,0.8966786228,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.8966786228,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:54+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,4,4,2,1.1626144945999999,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.1626144945999999,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T13:59:57+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,8,8,2,1.8969880640999999,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.8969880640999999,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:01+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,16,16,2,3.9684148207,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,3.9684148207,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:02+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,1,1,2,0.5207439959000001,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.5207439959000001,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:04+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,2,2,2,0.7836470193999999,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.7836470193999999,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:06+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,4,4,2,1.1258961931,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.1258961931,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:09+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,8,8,2,1.9053338841,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.9053338841,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:15+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,16,16,2,6.0751753934,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,6.0751753934,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:17+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,1,1,2,0.6739010401000001,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.6739010401000001,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:19+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,2,2,2,0.8107591979000001,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.8107591979000001,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:21+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,4,4,2,0.9848821051000001,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.9848821051000001,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:24+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,8,8,2,1.7951802984,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.7951802984,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:28+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,16,16,2,3.528189972,0.00020320677766,9.7658309657e-07,,,,,0.80916698388,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,3.528189972,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:30+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,1,1,2,0.5182533078,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.5182533078,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:32+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,2,2,2,0.898273021,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.898273021,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:34+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,4,4,2,1.008120209,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.008120209,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:37+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,8,8,2,1.7717458084,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.7717458084,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:41+00:00,node15.stromboli,cpp_openmp_domain_vectorized,cpp,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBSOR,1000,200,1,16,16,2,3.4870768337999998,0.00020320677766,9.7658309654e-07,,,,,0.80916698388,cpp/openmp_domain_vectorized/results/data/cpp_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,3.4870768337999998,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:43+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,1,1,3,1.1440752707,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.1440752707,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:46+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,2,2,3,1.7540076822,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.7540076822,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:48+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,4,4,3,2.1015225761000003,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,2.1015225761000003,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:00:53+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,8,8,3,3.4091520049,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,3.4091520049,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:00+00:00,node15.stromboli,c_openmp_domain_looped,c,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,16,16,3,7.1457339823,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_looped/results/data/c_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,7.1457339823,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:02+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,1,1,3,0.9031774923,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,0.9031774923,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:04+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,2,2,3,1.3989015184,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.3989015184,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:07+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,4,4,3,2.0370678119,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,2.0370678119,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:11+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,8,8,3,3.5136462785000004,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,3.5136462785000004,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:20+00:00,node15.stromboli,c_openmp_domain_vectorized,c,openmp_domain,vectorized,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,16,16,3,7.5166175254,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,c/openmp_domain_vectorized/results/data/c_openmp_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,7.5166175254,unknown,c,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:22+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,1,1,3,1.1404585354,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.1404585354,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:24+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,2,2,3,1.4347904027,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.4347904027,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
openmp,openmp_case_1,2026-07-02T14:01:27+00:00,node15.stromboli,cpp_openmp_domain_looped,cpp,openmp_domain,looped,case1_N32_Re100_upwind_steps1000_p200,32,100,upwind,RBGS,1000,200,1,4,4,3,1.8777364455,0.00020307700515,9.9499451862e-07,,,,,0.80915507345,cpp/openmp_domain_looped/results/data/cpp_openmp_domain_looped_summary.csv,success,logs/strong_scaling_parts/openmp_case_1/strong_scaling_20260702_155617.log,1.8777364455,unknown,cpp,unknown,openmp_domain,32,100,upwind,1
