SourceFamily,CaseFolder,CaseIndex,case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,best_total_cores,best_runtime_median_s,successful_repeats,Runtime_s_mean,Runtime_s_std,Runtime_s_min,Runtime_s_max
hybrid,hybrid_case_12,12,case1_N64_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,1000,central,RBGS,2000.0,250.0,8.0,4,2.0,3.0,428.2512586,438.0516977,434.75905159999996,1.0,1558.894249,3.58565,0.44820600000000005,8.0,434.75905159999996,,,,,
hybrid,hybrid_case_12,12,case1_N64_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,1000,central,RBSOR,2000.0,250.0,16.0,4,4.0,3.0,259.8715792,261.84645809999995,262.1604064,1.0,936.7362403999999,3.57314,0.223321,16.0,262.1604064,,,,,
hybrid,hybrid_case_12,12,case1_N64_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,1000,central,RBGS,2000.0,250.0,8.0,4,2.0,3.0,42.23833609,42.47528378,42.57871485,1.0,82.76882267,1.9439,0.242988,8.0,42.57871485,,,,,
hybrid,hybrid_case_12,12,case1_N64_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,1000,central,RBSOR,2000.0,250.0,16.0,4,4.0,3.0,25.32708955,25.43697611,25.46468759,1.0,49.41608882,1.9405700000000001,0.12128599999999999,16.0,25.46468759,,,,,
hybrid,hybrid_case_13,13,case1_N128_Re100_upwind_steps2500_p250,,python,,,128,100,upwind,,,,,4,,,,,,,,,,,,9.0,5659.7333591514125,5027.322775574276,431.5638420582,11128.3214485645
hybrid,hybrid_case_14,14,case1_N128_Re100_central_steps2500_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,100,central,RBGS,2500.0,250.0,16.0,4,4.0,3.0,2166.006523,2179.90327,2178.989088,1.0,8670.601736,3.97919,0.24869899999999998,16.0,2178.989088,,,,,
hybrid,hybrid_case_14,14,case1_N128_Re100_central_steps2500_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,100,central,RBSOR,2500.0,250.0,16.0,4,4.0,3.0,1793.540348,1830.2790969999999,1846.551086,1.0,6832.853719,3.70033,0.231271,16.0,1846.551086,,,,,
hybrid,hybrid_case_14,14,case1_N128_Re100_central_steps2500_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,100,central,RBGS,2500.0,250.0,8.0,4,2.0,3.0,114.9977467,115.4296453,115.608623,1.0,344.3307445,2.9784200000000003,0.372302,8.0,115.608623,,,,,
hybrid,hybrid_case_14,14,case1_N128_Re100_central_steps2500_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,100,central,RBSOR,2500.0,250.0,8.0,4,2.0,3.0,94.86792994,95.06414278,94.99154139,1.0,287.2985296,3.02446,0.378058,8.0,94.99154139,,,,,
hybrid,hybrid_case_15,15,case1_N128_Re400_upwind_steps2500_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,400,upwind,RBGS,2500.0,250.0,8.0,4,2.0,3.0,2510.759802,2566.937891,2567.504327,1.0,9838.8548,3.83207,0.479009,8.0,2567.504327,,,,,
hybrid,hybrid_case_15,15,case1_N128_Re400_upwind_steps2500_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,400,upwind,RBSOR,2500.0,250.0,16.0,4,4.0,3.0,2021.7155469999998,2025.908643,2026.846372,1.0,7237.482024,3.57081,0.223176,16.0,2026.846372,,,,,
hybrid,hybrid_case_15,15,case1_N128_Re400_upwind_steps2500_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,400,upwind,RBGS,2500.0,250.0,8.0,4,2.0,3.0,134.7924175,134.9174506,134.89752819999998,1.0,411.15716360000005,3.04792,0.38099,8.0,134.89752819999998,,,,,
hybrid,hybrid_case_15,15,case1_N128_Re400_upwind_steps2500_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,400,upwind,RBSOR,2500.0,250.0,16.0,4,4.0,3.0,104.54619170000001,104.845454,104.9888394,1.0,321.189409,3.05927,0.19120399999999999,16.0,104.9888394,,,,,
hybrid,hybrid_case_16,16,case1_N128_Re400_central_steps2500_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,400,central,RBGS,2500.0,250.0,8.0,4,2.0,3.0,2675.434303,2745.278671,2738.523707,1.0,9931.066284,3.6264300000000005,0.453304,8.0,2738.523707,,,,,
hybrid,hybrid_case_16,16,case1_N128_Re400_central_steps2500_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,400,central,RBSOR,2500.0,250.0,16.0,4,4.0,3.0,2034.263709,2064.698518,2060.259956,1.0,7613.105654999999,3.6952199999999995,0.23095100000000002,16.0,2060.259956,,,,,
hybrid,hybrid_case_16,16,case1_N128_Re400_central_steps2500_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,400,central,RBGS,2500.0,250.0,16.0,4,4.0,3.0,143.420296,143.6714083,143.6338146,1.0,430.13718650000004,2.99468,0.187167,16.0,143.6338146,,,,,
hybrid,hybrid_case_16,16,case1_N128_Re400_central_steps2500_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,400,central,RBSOR,2500.0,250.0,8.0,4,2.0,3.0,109.353981,109.59448130000001,109.3638096,1.0,328.4230862,3.00303,0.375379,8.0,109.3638096,,,,,
hybrid,hybrid_case_17,17,case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBGS,4000.0,300.0,8.0,4,2.0,3.0,3027.6533719999998,3060.115214,3068.00868,1.0,11497.80174,3.74764,0.468455,8.0,3068.00868,,,,,
hybrid,hybrid_case_17,17,case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,upwind,RBSOR,4000.0,300.0,16.0,4,4.0,3.0,2380.2494890000003,2412.063348,2394.981118,1.0,8959.618448000001,3.741,0.233812,16.0,2394.981118,,,,,
hybrid,hybrid_case_17,17,case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBGS,4000.0,300.0,8.0,4,2.0,3.0,157.7488022,158.2683576,157.8944051,1.0,473.52360219999997,2.99899,0.374874,8.0,157.8944051,,,,,
hybrid,hybrid_case_17,17,case1_N128_Re1000_upwind_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,upwind,RBSOR,4000.0,300.0,8.0,4,2.0,3.0,123.2240167,123.47989380000001,123.2260361,1.0,375.79101349999996,3.04961,0.381201,8.0,123.2260361,,,,,
hybrid,hybrid_case_18,18,case1_N128_Re1000_central_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,central,RBGS,4000.0,300.0,16.0,4,4.0,3.0,3510.305506,3528.4007950000005,3536.119757,1.0,12682.968420000001,3.58669,0.22416799999999998,16.0,3536.119757,,,,,
hybrid,hybrid_case_18,18,case1_N128_Re1000_central_steps4000_p300,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,128,1000,central,RBSOR,4000.0,300.0,16.0,4,4.0,3.0,2646.585407,2682.487609,2660.0424359999997,1.0,10131.54748,3.80879,0.23804899999999998,16.0,2660.0424359999997,,,,,
hybrid,hybrid_case_18,18,case1_N128_Re1000_central_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,central,RBGS,4000.0,300.0,8.0,4,2.0,3.0,186.64820480000003,186.8740803,186.6645236,1.0,571.9721119,3.0641700000000003,0.383021,8.0,186.6645236,,,,,
hybrid,hybrid_case_18,18,case1_N128_Re1000_central_steps4000_p300,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,128,1000,central,RBSOR,4000.0,300.0,16.0,4,4.0,3.0,139.86218169999998,140.05675359999998,140.0891569,1.0,427.16971950000004,3.04927,0.190579,16.0,140.0891569,,,,,
