SourceFamily,CaseFolder,CaseIndex,case_id,solver_group,language,parallel_model,kernel_style,N,Re,scheme,pressure,steps,poisson_iters,total_cores,mpi_ranks,threads_per_rank,runs,runtime_min_s,runtime_mean_s,runtime_median_s,baseline_cores,baseline_runtime_s,speedup_vs_baseline,parallel_efficiency,successful_repeats,Runtime_s_mean,Runtime_s_std,Runtime_s_min,Runtime_s_max
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,15.66086793,15.82428114,15.82700181,1.0,15.82700181,1.0,1.0,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,7.985758781,8.048671881,7.9962687489999995,1.0,7.9962687489999995,1.0,1.0,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBGS,1000.0,200.0,2.0,1,2.0,3.0,15.70887351,15.76111762,15.78212452,1.0,15.82700181,1.00284,0.501422,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,8.059049606,8.088626067,8.085789442000001,1.0,7.9962687489999995,0.9889290000000001,0.494464,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBGS,1000.0,200.0,4.0,2,2.0,3.0,13.72889829,13.77678402,13.79957628,1.0,15.82700181,1.1469200000000002,0.28673000000000004,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBSOR,1000.0,200.0,4.0,2,2.0,3.0,7.0927820210000005,7.130800009,7.135397434,1.0,7.9962687489999995,1.12065,0.28016199999999997,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBGS,1000.0,200.0,8.0,4,2.0,3.0,12.68187523,12.76953109,12.80396199,1.0,15.82700181,1.2361,0.154513,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,6.523375272999999,6.552696546,6.543795586,1.0,7.9962687489999995,1.22196,0.152745,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBGS,1000.0,200.0,16.0,4,4.0,3.0,12.67308998,12.704656199999999,12.71345472,1.0,15.82700181,1.2449,0.0778064,,,,,
hybrid,hybrid_case_4,4,case1_N32_Re400_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,400,central,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,6.563220501,6.5777565639999995,6.577846527,1.0,7.9962687489999995,1.21564,0.0759773,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,200.8598335,207.3173686,209.2792151,1.0,209.2792151,1.0,1.0,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,123.50543359999999,128.06959840000002,128.1285429,1.0,128.1285429,1.0,1.0,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000.0,250.0,2.0,1,2.0,3.0,206.5321093,208.93192280000002,207.6855485,1.0,209.2792151,1.00767,0.503837,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,129.28258229999997,131.7243322,132.64687990000002,1.0,128.1285429,0.965937,0.482969,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000.0,250.0,4.0,2,2.0,3.0,114.013778,115.56629309999998,115.100256,1.0,209.2792151,1.81823,0.454559,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000.0,250.0,4.0,2,2.0,3.0,68.65182734,69.11772521,69.15798044,1.0,128.1285429,1.8526900000000002,0.46317299999999995,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000.0,250.0,8.0,4,2.0,3.0,63.25909328,64.8477966,65.46058059,1.0,209.2792151,3.19703,0.39962800000000004,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,39.91754889,40.434943200000006,40.52487707,1.0,128.1285429,3.16173,0.395216,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBGS,2000.0,250.0,16.0,4,4.0,3.0,64.70384073,66.22850108,66.29884315,1.0,209.2792151,3.1566,0.19728800000000002,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,upwind,RBSOR,2000.0,250.0,16.0,4,4.0,3.0,39.69110394,40.42989612,40.58197927,1.0,128.1285429,3.15728,0.19733,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000.0,250.0,1.0,1,1.0,3.0,19.69709492,19.76591953,19.78845572,1.0,19.78845572,1.0,1.0,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,11.71120071,11.75420729,11.76654816,1.0,11.76654816,1.0,1.0,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000.0,250.0,2.0,1,2.0,3.0,19.5224185,19.6237154,19.66553831,1.0,19.78845572,1.00625,0.503125,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,11.77974319,11.78057226,11.78086972,1.0,11.76654816,0.998784,0.499392,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000.0,250.0,4.0,2,2.0,3.0,17.26173353,17.29962516,17.30914187,1.0,19.78845572,1.14324,0.28580900000000004,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,4.0,2,2.0,3.0,10.35833883,10.36865489,10.36747098,1.0,11.76654816,1.13495,0.28373699999999996,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000.0,250.0,8.0,4,2.0,3.0,15.936023,15.97056691,15.94966149,1.0,19.78845572,1.24068,0.155085,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,9.472563505,9.505031586,9.493973494,1.0,11.76654816,1.23937,0.154921,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBGS,2000.0,250.0,16.0,4,4.0,3.0,15.81494832,15.914025699999998,15.92790604,1.0,19.78845572,1.2423799999999998,0.0776485,,,,,
hybrid,hybrid_case_5,5,case1_N32_Re1000_upwind_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,upwind,RBSOR,2000.0,250.0,16.0,4,4.0,3.0,9.550735712,9.56709981,9.568412542,1.0,11.76654816,1.22973,0.07685800000000001,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000.0,250.0,1.0,1,1.0,3.0,163.3249941,167.6594028,167.17359140000002,1.0,167.17359140000002,1.0,1.0,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,107.979295,109.883551,109.9904909,1.0,109.9904909,1.0,1.0,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000.0,250.0,2.0,1,2.0,3.0,164.5403345,166.5259868,165.32763269999998,1.0,167.17359140000002,1.0111700000000001,0.505583,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,104.39013620000001,109.03180640000001,107.09151909999999,1.0,109.9904909,1.0270700000000001,0.5135350000000001,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000.0,250.0,4.0,2,2.0,3.0,88.86214709,91.13231436,91.94352984,1.0,167.17359140000002,1.8182200000000002,0.45455500000000004,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000.0,250.0,4.0,2,2.0,3.0,59.20597124,59.77222737,60.00521612,1.0,109.9904909,1.83302,0.458254,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000.0,250.0,8.0,4,2.0,3.0,51.61089969,52.06738448,52.08085442,1.0,167.17359140000002,3.20989,0.40123600000000004,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,33.37733054,33.66584706,33.75323963,1.0,109.9904909,3.25866,0.407333,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBGS,2000.0,250.0,16.0,4,4.0,3.0,52.3202076,52.62045868,52.6696353,1.0,167.17359140000002,3.174,0.198375,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,32,1000,central,RBSOR,2000.0,250.0,16.0,4,4.0,3.0,33.64189219,34.29348556,34.04201269,1.0,109.9904909,3.23102,0.201939,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000.0,250.0,1.0,1,1.0,3.0,15.25985408,15.42761771,15.50659204,1.0,15.50659204,1.0,1.0,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000.0,250.0,1.0,1,1.0,3.0,9.661359072,9.705416838,9.687566757,1.0,9.687566757,1.0,1.0,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000.0,250.0,2.0,1,2.0,3.0,15.366249800000002,15.52033385,15.58677816,1.0,15.50659204,0.994856,0.497428,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000.0,250.0,2.0,1,2.0,3.0,9.568295956,9.672695637,9.692553997000001,1.0,9.687566757,0.9994850000000001,0.49974300000000005,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000.0,250.0,4.0,2,2.0,3.0,13.47409153,13.52422237,13.50948429,1.0,15.50659204,1.14783,0.286958,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000.0,250.0,4.0,2,2.0,3.0,8.517436981,8.535188912999999,8.519541263999999,1.0,9.687566757,1.1371,0.284275,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000.0,250.0,8.0,4,2.0,3.0,12.42034984,12.46995767,12.4882617,1.0,15.50659204,1.24169,0.155212,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000.0,250.0,8.0,4,2.0,3.0,7.794151068,7.817642609,7.8039889339999995,1.0,9.687566757,1.24136,0.15517,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBGS,2000.0,250.0,16.0,4,4.0,3.0,12.37991548,12.43340707,12.39679885,1.0,15.50659204,1.25085,0.0781784,,,,,
hybrid,hybrid_case_6,6,case1_N32_Re1000_central_steps2000_p250,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,32,1000,central,RBSOR,2000.0,250.0,16.0,4,4.0,3.0,7.806898832000001,7.8299373789999995,7.841131449,1.0,9.687566757,1.23548,0.0772175,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,1256.9735779999999,1281.528719,1265.121393,1.0,1265.121393,1.0,1.0,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,806.2761459,818.5010192000001,812.8342707,1.0,812.8342707,1.0,1.0,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1331.345495,1348.119433,1339.246499,1.0,1265.121393,0.944652,0.472326,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,819.1970918,862.1217742999999,871.4312041000001,1.0,812.8342707,0.932758,0.466379,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBGS,1000.0,200.0,4.0,2,2.0,3.0,699.3660597999999,710.367382,711.8633120000001,1.0,1265.121393,1.7772,0.444299,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBSOR,1000.0,200.0,4.0,2,2.0,3.0,433.81288,436.9121154,437.3616641,1.0,812.8342707,1.8584900000000002,0.464624,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBGS,1000.0,200.0,8.0,4,2.0,3.0,355.0866413,366.1030243,364.58388019999995,1.0,1265.121393,3.47004,0.433755,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,228.79848769999998,231.0558622,229.18216850000002,1.0,812.8342707,3.5466699999999998,0.443334,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBGS,1000.0,200.0,16.0,4,4.0,3.0,357.8712137,369.61897819999996,371.1525042,1.0,1265.121393,3.4086300000000005,0.21303899999999998,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,upwind,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,227.06234049999998,234.3022253,235.94331569999997,1.0,812.8342707,3.44504,0.215315,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBGS,1000.0,200.0,1.0,1,1.0,3.0,69.95228219,70.48786831,70.59033322,1.0,70.59033322,1.0,1.0,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,43.68096519,43.83916219,43.73154998,1.0,43.73154998,1.0,1.0,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBGS,1000.0,200.0,2.0,1,2.0,3.0,70.52069807,70.60651056,70.61301517,1.0,70.59033322,0.9996790000000001,0.49983900000000003,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,43.428087,43.76387922,43.86876392,1.0,43.73154998,0.996872,0.498436,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBGS,1000.0,200.0,4.0,2,2.0,3.0,46.98616624,47.42137742,47.59349251,1.0,70.59033322,1.48319,0.370798,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBSOR,1000.0,200.0,4.0,2,2.0,3.0,29.33361268,29.52910717,29.36553001,1.0,43.73154998,1.4892100000000001,0.372303,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBGS,1000.0,200.0,8.0,4,2.0,3.0,35.92431092,36.20147912,36.30902934,1.0,70.59033322,1.94415,0.243019,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,22.37917662,22.46479456,22.47811008,1.0,43.73154998,1.9455200000000001,0.24319000000000002,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBGS,1000.0,200.0,16.0,4,4.0,3.0,35.94663644,36.19081791,36.28953719,1.0,70.59033322,1.9452,0.121575,,,,,
hybrid,hybrid_case_7,7,case1_N64_Re100_upwind_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,upwind,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,22.27299833,22.35827398,22.30086541,1.0,43.73154998,1.96098,0.12256099999999999,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,1257.8680650000001,1268.3668710000002,1259.525864,1.0,1259.525864,1.0,1.0,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,781.5009315000001,807.8045171,820.0866055,1.0,820.0866055,1.0,1.0,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000.0,200.0,2.0,1,2.0,3.0,1286.128431,1300.585879,1300.861527,1.0,1259.525864,0.968224,0.484112,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,798.3115072,820.1956194,806.7629597,1.0,820.0866055,1.01651,0.508257,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000.0,200.0,4.0,2,2.0,3.0,679.3585536,691.8195925,693.3107014,1.0,1259.525864,1.8166799999999999,0.454171,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000.0,200.0,4.0,2,2.0,3.0,432.3072245,438.26817639999996,440.74559739999995,1.0,820.0866055,1.86068,0.46517,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000.0,200.0,8.0,4,2.0,3.0,355.1290531,362.1476285,358.02206780000006,1.0,1259.525864,3.51801,0.439751,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000.0,200.0,8.0,4,2.0,3.0,216.90872259999998,224.4759085,226.32021119999996,1.0,820.0866055,3.6235699999999995,0.452946,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBGS,1000.0,200.0,16.0,4,4.0,3.0,352.27288030000005,362.2941531,366.0905242,1.0,1259.525864,3.4404800000000004,0.21503000000000003,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_looped,python,hybrid_mpi_threaded,looped,64,100,central,RBSOR,1000.0,200.0,16.0,4,4.0,3.0,220.89750550000002,227.7047236,228.5289135,1.0,820.0866055,3.58855,0.224284,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000.0,200.0,1.0,1,1.0,3.0,69.4088347,69.79550767,69.85981345,1.0,69.85981345,1.0,1.0,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000.0,200.0,1.0,1,1.0,3.0,42.77968788,43.08701841,43.22503734,1.0,43.22503734,1.0,1.0,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000.0,200.0,2.0,1,2.0,3.0,68.87682843,69.41100677,69.41841054,1.0,69.85981345,1.0063600000000001,0.503179,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000.0,200.0,2.0,1,2.0,3.0,43.03392553,43.23462248,43.14383388,1.0,43.22503734,1.0018799999999999,0.500941,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000.0,200.0,4.0,2,2.0,3.0,46.57970262,46.80850585,46.85634661,1.0,69.85981345,1.49094,0.372734,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBSOR,1000.0,200.0,4.0,2,2.0,3.0,28.90285563,28.92687273,28.9294374,1.0,43.22503734,1.49415,0.373539,,,,,
hybrid,hybrid_case_8,8,case1_N64_Re100_central_steps1000_p200,python_hybrid_mpi_threaded_vectorized,python,hybrid_mpi_threaded,vectorized,64,100,central,RBGS,1000.0,200.0,8.0,4,2.0,3.0,35.71624017,35.794703399999996,35.81396818,1.0,69.85981345,1.9506299999999999,0.243829,,,,,
